SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
10/08/2022   ;32        ;TN0002300515;ALQ DA 1/12 150914;11.570    ;11.570    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0002300523;ALQ DA 1/25 070915;5.340     ;5.340     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0002300531;ALQ DA 1/28 050916;4.600     ;4.600     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0002300549;ALQ DA 1/31 250917;4.030     ;4.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0002300556;ALQ DA 1/30 161018;3.900     ;3.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0002300564;ALQ DA 1/16 160919;6.610     ;6.610     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0002300572;ALQ DA 1/45 201120;2.300     ;2.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0002400570;UBCI Da 1/6 010900;11.560    ;11.560    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0002400646;UBCI Da 3/7 010704;20.810    ;20.810    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0002400653;UBCI Da 1/2 150710;16.180    ;16.180    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0002400695;UBCI Da8/33 141013;6.320     ;6.320     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003000528;AST DA 1/2 140817 ;34.800    ;34.800    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003100633;BNA Da 1/10 040509;1.090     ;1.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003100740;BNA DA 1/10 200618;0.990     ;0.990     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003100815;BNA DA 1/55 150419;0.180     ;0.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003400108;AB Da 26 3/37     ;3.890     ;3.890     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003400116;AB Da 29 3/40     ;3.350     ;3.350     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003400157;AB Da 34 2/59     ;1.460     ;1.460     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003400207;AB Da 1/27        ;1.540     ;1.540     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003400272;ABDA 1/14 11122007;2.770     ;2.770     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003400371;AB Da 3/37 281209 ;2.910     ;2.910     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003400454;AB Da 1/10 110613 ;3.270     ;3.270     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003400512;AB DA1/24 01082016;1.310     ;1.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003400579;AB DA1/25 300617  ;1.210     ;1.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003600434;ATBDA1/7 09/11/05 ;0.470     ;0.470     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003600517;ATB Da 1/10 151208;0.300     ;0.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003600616;ATB Da 1/16 161210;0.180     ;0.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003800711;ALKIM Da          ;3.920     ;3.920     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003800729;ALKIM Da 04       ;3.560     ;3.560     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0003800737;ALK Da 1/10 240603;3.240     ;3.240     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004000089;SIMPAR Da 1/5     ;13.070    ;13.070    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004000105;SIMPA Da1/6 010708;9.340     ;9.340     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004000121;SIMPA Da1/7 010710;7.000     ;7.000     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004000147;SIMPA Da1/8 020712;5.450     ;5.450     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004000154;SIMPA DA2/9 010714;7.920     ;7.920     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004201042;CIL DA 2007 1/4   ;12.550    ;12.550    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004201117;CIL Da 1/5 301208 ;8.370     ;8.370     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004201216;CIL Da 1/3 110610 ;10.460    ;10.460    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004201281;CIL Da 1/4 030611 ;6.270     ;6.270     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004700266;ATL Da 1/5 290808 ;0.660     ;0.660     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0004700472;ATL Da 2/17 261112;0.350     ;0.350     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0005030028;STIP Da1/10 0703  ;0.310     ;0.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0005700034;PGH Da 2/25 230611;0.910     ;0.910     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006440028;MAG GEN Da 1/2    ;6.570     ;6.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006530059;SOTETEL Da1/6     ;0.950     ;0.950     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006530067;SOT Da 1/5  010102;0.950     ;0.950     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006530075;SOT Da 1/5 010703 ;0.790     ;0.790     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006530083;SOT Da 1/10 150704;0.360     ;0.360     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006530091;SOT Da1/22  010906;0.160     ;0.160     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006560023;SOTUVER Da 1/24   ;1.560     ;1.560     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006560049;STV Da 1/25 010700;1.440     ;1.440     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006560064;SOTUVER Da 3/34   ;2.910     ;2.910     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006560098;STV02 3/10 010102 ;7.610     ;7.610     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006560148;STV Da10/31 160712;6.190     ;6.190     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006560155;SOTUV Da1/7 180713;2.400     ;2.400     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006560189;SOTUV DA3/41 10714;1.140     ;1.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006560197;STV DA 3/40 200715;1.090     ;1.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006560221;STV DA2/23 4122017;1.140     ;1.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006560247;SOTUV DA7/32 91020;2.220     ;2.220     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006580021;MGR Da1/3 050710  ;2.340     ;2.340     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006580039;MGR DA 1/10 201217;0.640     ;0.640     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006590020;SIAME Da5/11      ;2.850     ;2.850     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006590061;SIAME Da1/10      ;0.570     ;0.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006590087;SIAME Da1/8       ;0.630     ;0.630     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006590103;SIAM Da1/25 280704;0.190     ;0.190     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006590111;SIAM DA1/10 160721;0.400     ;0.010     ;0.010     ;0.010     ;450               ;3              ;4.500
10/08/2022   ;32        ;TN0006610141;ATTIJARI LS ROMPU ;12.510    ;12.510    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006610448;TJL DA 3/17 210717;3.150     ;3.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006650022;ELECTROSTAR Da 1/6;0.120     ;0.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006660021;STPIL Da1/10 0703 ;2.570     ;2.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006660039;STPILDA0807 1/10  ;2.330     ;2.330     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006660047;STPIL Da1/25301208;0.900     ;0.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006660054;STPIL Da1/20 02712;1.070     ;1.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006660062;STPIL Da1/33 01713;0.630     ;0.630     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006660070;STPIL DA1/17 20614;1.150     ;1.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006660088;STPL DA1/32 180615;0.590     ;0.590     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006660096;STPIL DA1/39 01716;0.470     ;0.470     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006660104;STPILDA1/56 300617;0.320     ;0.320     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006660112;STPILDA1/39 290618;0.430     ;0.430     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006720072;ML DA 1/4 250515  ;0.490     ;0.490     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006780027;SOMOC Da 1/7 0803 ;0.200     ;0.200     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006780043;SOMOC Da 1/10 0708;0.130     ;0.130     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006780050;SOMOC Da 1/20 2007;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006780068;SOMC Da1/10 261211;0.110     ;0.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006780076;SOMC Da1/45 211212;0.020     ;0.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006780084;SOMC Da2/35 231213;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006780092;SOMC DA3/37 250814;0.080     ;0.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0006780100;SOM DA 1/23 201015;0.040     ;0.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007130024;GIF DA 1/10 2008  ;0.100     ;0.100     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007130032;GIF Da 1/11 160209;0.080     ;0.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007130040;GIF Da 1/4 200711 ;0.180     ;0.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007130057;GIF Da 1/5 101212 ;0.120     ;0.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007130065;GIF Da27/1000 8713;0.020     ;0.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007130073;GIF DA4/237 270415;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007130081;GIF DA5/429 310715;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007140031;ASSDa1/9(01/07/05);0.550     ;0.550     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007140049;ASSAD Da1/4 150609;0.980     ;0.980     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007140056;ASS Da 1/10 020610;0.360     ;0.360     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007140064;ASS Da 1/22 200611;0.160     ;0.160     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007140072;ASS Da 1/23 010812;0.140     ;0.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007180037;SITSDa1/9 28/03/07;0.210     ;0.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007200132;WIFAK DA1/2 121015;0.560     ;0.560     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007210032;SOKNA Da1/5 020712;0.740     ;0.740     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007210040;SOKNA Da2/5 010714;1.060     ;1.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007250020;ADWYA DA 1/10 2007;1.250     ;1.250     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007250046;ADWYA Da 1/5 90812;2.080     ;2.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007250053;ADWYA DA1/5 040814;1.730     ;1.730     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007250061;ADWA DA1/12 311215;0.670     ;0.670     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007250079;ADWYA DA1/8 071116;0.890     ;0.890     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007250087;ADW DA 1/15 310717;0.440     ;0.440     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007250095;ADW DA 1/22 310718;0.280     ;0.280     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007270036;Da TPR 11/149 2006;0.610     ;0.610     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007270044;TPR Da 1/8 200509 ;0.920     ;0.920     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007270051;TPR Da 1/36 250510;0.200     ;0.200     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007270069;TPR Da 5/37 150611;0.850     ;0.850     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007270077;TPR Da 1/21 250612;0.290     ;0.290     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007270085;TPR Da 1/44 250613;0.130     ;0.130     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007270093;TPR  DA 1/9 260716;0.590     ;0.590     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007290034;SOPATDa1/20 010708;0.080     ;0.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007290059;SOPATDa1/10 140213;0.140     ;0.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007290109;SOPAT NS j01012019;0.910     ;0.910     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007300023;ARTES Da1/4 230712;2.680     ;2.680     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007300031;ARTES Da1/5 040313;1.790     ;1.790     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007310378;HL DA 1/10 180817 ;0.700     ;0.700     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007310519;HL DA37/100 090720;1.670     ;1.670     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007400039;CC Da 1/52 201210 ;0.030     ;0.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007440035;TLN DA 1/10 010719;0.890     ;0.890     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007510035;LNDOR DA1/32 80617;0.300     ;0.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007540032;NBL Da1/45 161213 ;0.170     ;0.170     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007540040;NBL DA 1/10 280717;0.700     ;0.700     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007550023;CITY DA1/3 230919 ;4.230     ;4.230     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007570021;ECYCL DA1/2 010616;23.180    ;23.180    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007570039;ECYC DA1/10 010719;3.970     ;3.970     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007610025;SAH DA 1/7 050814 ;2.630     ;2.630     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007610033;SAH DA 1/20 050914;0.880     ;0.880     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007610041;SAH Da 1/5 230615 ;2.920     ;2.920     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007610058;SAH DA 1/14 250117;0.970     ;0.970     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007610066;SAH DA 1/17 070717;0.760     ;0.760     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007610074;SAH DA 1/14 131217;0.860     ;0.010     ;0.010     ;0.010     ;10                ;3              ;0.100
10/08/2022   ;32        ;TN0007610082;SAH DA 1/14 010818;0.800     ;0.800     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007610090;SAH DA 1/18 031218;0.590     ;0.590     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007620032;MPBS DA1/10 070717;0.640     ;0.640     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007620040;MPBS DA1/20 050718;0.300     ;0.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007620057;MPBS DA1/10 100719;0.520     ;0.520     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007620065;MPBS DA1/17 100820;0.290     ;0.290     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007700032;PLAST DA1/4 161216;0.520     ;0.520     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007700065;PLA DA3/100 231020;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007700081;PLA DA7/103 190721;0.120     ;0.120     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007720022;UMED D76/509 26716;1.420     ;1.420     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007720030;UMD DA11/117 40817;0.820     ;0.820     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007740020;SAM DA 1/10 280717;0.490     ;0.490     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN0007740038;SAM DA 1/5 300920 ;0.690     ;0.690     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN2H8I4GI6F8;PLAST DA1/5 190722;0.290     ;0.290     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TN7F9QE5NT90;OTH DA1/2 181121  ;4.040     ;4.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TNF8FC5GRVG9;STV NG J 01012023 ;7.900     ;7.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;32        ;TNUTSNMT2ET9;ECYC DA1/10 040822;3.220     ;3.180     ;3.180     ;3.180     ;681               ;36             ;2165.580
10/08/2022   ;32        ;TNXI9LTW0FO7;STV DA2/11 280722 ;1.440     ;1.400     ;1.400     ;1.400     ;4690              ;5              ;6566.000
10/08/2022   ;32        ;TNYHLWKDE9D7;BT DA 1/5 10052022;0.990     ;0.990     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;33        ;TN0007680044;AMI DA 1/4 110817 ;0.930     ;0.930     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;33        ;TN0007680051;AMI DA27/35 241120;1.630     ;1.630     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;99        ;TN0001200401;TUNISAIR          ;0.500     ;0.510     ;0.510     ;0.510     ;1800              ;5              ;918.000
10/08/2022   ;99        ;TN0001500859;AMS               ;1.110     ;1.110     ;1.110     ;1.110     ;290               ;4              ;321.900
10/08/2022   ;99        ;TN0003800703;ALKIMIA           ;32.390    ;32.390    ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;99        ;TN0006650014;ELECTROSTAR       ;0.740     ;0.740     ;0.740     ;0.740     ;141               ;2              ;104.340
10/08/2022   ;99        ;TN0006670012;SIPHAT            ;3.590     ;3.590     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;99        ;TN0007130016;GIF-FILTER        ;0.560     ;0.540     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;99        ;TN0007140015;ASSAD             ;1.160     ;1.150     ;1.150     ;1.180     ;22505             ;36             ;26131.200
10/08/2022   ;99        ;TN0007340011;SERVICOM          ;0.880     ;0.900     ;0.900     ;0.900     ;800               ;5              ;720.000
10/08/2022   ;99        ;TN0007500010;AETECH            ;0.880     ;0.880     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;99        ;TN0007590011;CELLCOM           ;4.000     ;4.000     ;4.000     ;4.000     ;7925              ;10             ;31700.000
10/08/2022   ;99        ;TN0007650013;TAWASOL GP HOLDING;0.660     ;0.680     ;0.680     ;0.680     ;4368              ;4              ;2970.240
10/08/2022   ;99        ;TN0007660012;MAGHREB INTERN PUB;0.230     ;0.230     ;0.000     ;0.000     ;0                 ;0              ;0.000
10/08/2022   ;99        ;TN0007690019;UADH              ;0.550     ;0.530     ;0.530     ;0.530     ;1452              ;7              ;769.560
10/08/2022   ;99        ;TN0007730013;SANIMED           ;1.990     ;1.910     ;0.000     ;0.000     ;0                 ;0              ;0.000
11/08/2022   ;11        ;TN0001100254;SFBT              ;15.800    ;15.800    ;15.750    ;15.800    ;4492              ;31             ;70774.440
11/08/2022   ;11        ;TN0001600154;ATTIJARI BANK     ;36.800    ;36.800    ;36.500    ;36.800    ;854               ;10             ;31234.700
11/08/2022   ;11        ;TN0001800457;BIAT              ;72.500    ;72.100    ;72.040    ;72.100    ;3035              ;25             ;218820.800
11/08/2022   ;11        ;TN0001900604;BH BANK           ;11.850    ;12.450    ;12.260    ;12.490    ;685               ;14             ;8488.650
11/08/2022   ;11        ;TN0002200053;BT                ;4.930     ;4.930     ;4.900     ;4.950     ;4174              ;9              ;20479.740
11/08/2022   ;11        ;TN0002600955;STB               ;3.850     ;3.870     ;3.850     ;3.870     ;9599              ;10             ;37038.950
11/08/2022   ;11        ;TN0003100609;BNA               ;8.440     ;8.480     ;8.400     ;8.480     ;10689             ;30             ;89951.220
11/08/2022   ;11        ;TN0003200755;ICF               ;86.000    ;86.000    ;85.900    ;86.500    ;51                ;9              ;4388.600
11/08/2022   ;11        ;TN0003400058;AMEN BANK         ;23.800    ;23.950    ;23.800    ;23.950    ;2911              ;30             ;69307.200
11/08/2022   ;11        ;TN0003600350;ATB               ;2.610     ;2.660     ;2.600     ;2.660     ;44560             ;94             ;117338.380
11/08/2022   ;11        ;TN0003900107;UIB               ;17.400    ;17.400    ;17.300    ;17.430    ;2877              ;12             ;50075.400
11/08/2022   ;11        ;TN0004700100;ATL               ;2.340     ;2.390     ;2.240     ;2.390     ;908               ;9              ;2157.520
11/08/2022   ;11        ;TN0005700018;POULINA GP HOLDING;9.790     ;9.780     ;9.780     ;9.780     ;5                 ;1              ;48.900
11/08/2022   ;11        ;TN0006530018;SOTETEL           ;3.250     ;3.270     ;3.250     ;3.270     ;9665              ;41             ;31486.240
11/08/2022   ;11        ;TN0006560015;SOTUVER           ;8.320     ;8.370     ;8.280     ;8.370     ;1646              ;18             ;13652.550
11/08/2022   ;11        ;TN0006580013;SOTUMAG           ;5.400     ;5.500     ;5.500     ;5.500     ;1                 ;1              ;5.500
11/08/2022   ;11        ;TN0006590012;SIAME             ;3.790     ;3.750     ;3.720     ;3.790     ;1575              ;20             ;5881.070
11/08/2022   ;11        ;TN0006610018;ATTIJARI LEASING  ;13.770    ;13.570    ;13.570    ;13.570    ;13                ;1              ;176.410
11/08/2022   ;11        ;TN0006660013;SOTRAPIL          ;12.800    ;12.700    ;12.700    ;12.700    ;20                ;1              ;254.000
11/08/2022   ;11        ;TN0006780019;SOMOCER           ;0.840     ;0.860     ;0.840     ;0.860     ;50555             ;86             ;43087.730
11/08/2022   ;11        ;TN0007250012;ADWYA             ;5.850     ;5.860     ;5.860     ;5.860     ;6315              ;5              ;37005.900
11/08/2022   ;11        ;TN0007270010;TPR               ;4.210     ;4.210     ;4.140     ;4.210     ;1062              ;11             ;4400.300
11/08/2022   ;11        ;TN0007290018;SOPAT             ;1.400     ;1.400     ;1.400     ;1.400     ;1628              ;12             ;2279.200
11/08/2022   ;11        ;TN0007300015;ARTES             ;5.800     ;5.800     ;5.790     ;5.800     ;2917              ;13             ;16917.880
11/08/2022   ;11        ;TN0007400013;CARTHAGE CEMENT   ;1.800     ;1.740     ;1.740     ;1.820     ;128395            ;269            ;225573.560
