SEANCE    ;GROUPE    ;CODE        ;VALEUR          ;OUVERTURE ;CLOTURE    ;PLUS_BAS   ;PLUS_HAUT ;QUANTITE_NEGOCIEE;NB_TRANSACTION ;CAPITAUX 
23/08/2024   ;32        ;TN0001100312;SFBTDa1/2(11/4/02);43.380    ;43.380    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100320;SFBT Da 1/12 2006 ;6.670     ;6.670     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100338;SFBT DA2007 1/13  ;5.720     ;5.720     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100346;SFBT Da5/56 120510;6.100     ;6.100     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100353;SFBT Da5/61 300311;5.170     ;5.170     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100361;SFBT Da10/66 03712;8.300     ;8.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100387;SFBT Da1/19 280513;2.740     ;2.740     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100403;SFBT DA 1/8 200514;5.780     ;5.000     ;5.000     ;5.000     ;5                 ;2              ;25.000
23/08/2024   ;32        ;TN0001100411;SFBT DA 1/6 120515;6.610     ;6.610     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100429;SFBT DA 1/7 040516;4.960     ;4.500     ;4.500     ;4.500     ;6                 ;2              ;27.000
23/08/2024   ;32        ;TN0001100437;SFBT DA1/10 040517;3.160     ;3.160     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100445;SFBT DA 1/4 300418;6.310     ;6.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100452;SFBT DA 1/5 130519;4.210     ;4.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001100460;SFBT DA 1/4 200720;4.210     ;4.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001200419;TUNISAIR - Da 01  ;0.580     ;0.580     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001200468;TUNISAIR - Da 04  ;0.070     ;0.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001200476;TAIR Da1/10 010799;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001200492;TAIR Da1/10 030700;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001200518;TUNISAIR Da 1/10  ;0.050     ;0.050     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001200534;TAIR Da1/22 310806;0.020     ;0.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001200542;TAIR Da 1/5 010908;0.080     ;0.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001200567;TAIR Da1/11 170709;0.030     ;0.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001400720;SPDIT Da 1/24 3512;0.670     ;0.670     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001600162;TJARI - (Da)      ;4.360     ;4.360     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001600261;TJARI -  Da39     ;2.790     ;2.790     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001600501;TJARIDA1/40 250518;1.700     ;0.900     ;0.900     ;0.900     ;23                ;4              ;20.700
23/08/2024   ;32        ;TN0001800465;BIAT Da32 4/60    ;8.900     ;8.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001800507;BIAT Da36 1/24    ;5.340     ;5.340     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001800622;BIAT DA1/20 290620;6.100     ;6.100     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001900612;BQ HABITAT (Da)   ;1.720     ;1.720     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001900679;BH Da 1/20 150999 ;1.560     ;1.560     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001900711;BH Da1/25 14022000;1.200     ;1.200     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001900778;BHDA 1/15 28052007;1.870     ;1.870     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001900901;BH DA 1/3 270715  ;7.020     ;7.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0001900992;BH DA 1/5 171117  ;3.510     ;3.510     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002100915;TUN. LEAS. (Da 10);2.410     ;2.410     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002100956;TLS Da 1/4        ;9.150     ;9.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002100980;TLS Da 1/5(021202);6.100     ;6.100     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002101012;TLS Da 1/6(181203);4.360     ;4.360     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002101061;TLS Da 1/7(061204);3.270     ;3.270     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002101152;TLS Da1/55(010307);0.410     ;0.410     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002101210;TLS Da 1/56 030308;0.390     ;0.390     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002101319;TLS Da 1/57 020309;0.380     ;0.380     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002101392;TLS Da 1/68 301209;0.310     ;0.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002101400;TLS Da 1/69 010210;0.310     ;0.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002101590;TLS Da 3/80 010213;0.760     ;0.760     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002101749;TL DA3/83 10022014;0.710     ;0.710     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002101814;TL DA2/43 02022015;0.870     ;0.870     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002102044;TLS DA1/23 010719 ;0.780     ;0.780     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002200103;BQ DE TSIE - Da   ;3.580     ;3.580     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002200210;Bt Da 3/10 170599 ;11.580    ;11.580    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002200251;BTDa1/7(3/12/01)  ;4.830     ;4.830     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002200319;BT Da 1/2 23052006;11.260    ;11.260    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002200327;BT Da 1/2 10/06/09;7.510     ;7.510     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002200335;BT Da 1/3 280613  ;3.750     ;3.750     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002200343;BT DA 1/5 03062016;1.880     ;1.880     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002200350;BT DA 1/4 04052018;1.880     ;1.880     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300366;AIR LIQ Da1/4 0999;125.320   ;125.320   ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300374;AIR LIQ Da1/6 0601;71.610    ;71.610    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300390;ALQ Da1/6 (160902);61.380    ;61.380    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300408;AIR LIQ Da1/8 0903;40.920    ;40.920    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300416;ALQ Da1/10 7/09/04;29.760    ;29.760    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300424;ALQDa1/12 06/09/05;22.890    ;22.890    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300432;ALQ Da1/12 070906 ;21.130    ;21.130    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300440;ALQ Da 1/12  0907 ;19.510    ;19.510    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300457;AL Da 1/11 030908 ;19.510    ;19.510    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300465;AL Da 1/12 030909 ;16.510    ;16.510    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300473;ALQ Da 1/11 060910;16.510    ;16.510    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300481;ALQ Da 1/11 050911;15.130    ;15.130    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300499;ALQ Da 1/15 030912;10.400    ;10.400    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300507;ALQ Da 1/11 020913;13.000    ;13.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300515;ALQ DA 1/12 150914;11.000    ;11.000    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300523;ALQ DA 1/25 070915;5.080     ;5.080     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300531;ALQ DA 1/28 050916;4.380     ;4.380     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300549;ALQ DA 1/31 250917;3.830     ;3.830     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300556;ALQ DA 1/30 161018;3.830     ;3.830     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300564;ALQ DA 1/16 160919;6.760     ;6.760     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002300572;ALQ DA 1/45 201120;2.350     ;2.000     ;2.000     ;2.000     ;18                ;2              ;36.000
23/08/2024   ;32        ;TN0002400570;UBCI Da 1/6 010900;11.470    ;11.470    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002400646;UBCI Da 3/7 010704;20.650    ;20.650    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002400653;UBCI Da 1/2 150710;16.060    ;16.060    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0002400695;UBCI Da8/33 141013;6.270     ;6.270     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003000528;AST DA 1/2 140817 ;30.350    ;30.350    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003100633;BNA Da 1/10 040509;1.250     ;1.250     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003100740;BNA DA 1/10 200618;1.140     ;1.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003100815;BNA DA 1/55 150419;0.200     ;0.200     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003400108;AB Da 26 3/37     ;7.570     ;7.570     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003400116;AB Da 29 3/40     ;6.520     ;6.520     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003400157;AB Da 34 2/59     ;2.850     ;2.850     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003400207;AB Da 1/27        ;3.000     ;3.000     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003400272;ABDA 1/14 11122007;5.400     ;5.400     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003400371;AB Da 3/37 281209 ;5.670     ;5.670     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003400454;AB Da 1/10 110613 ;6.360     ;6.360     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003400512;AB DA1/24 01082016;2.540     ;2.540     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003400579;AB DA1/25 300617  ;2.350     ;2.350     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003600434;ATBDA1/7 09/11/05 ;0.510     ;0.510     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003600517;ATB Da 1/10 151208;0.330     ;0.330     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003600616;ATB Da 1/16 161210;0.190     ;0.190     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003800711;ALKIM Da          ;2.060     ;2.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003800729;ALKIM Da 04       ;1.870     ;1.870     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0003800737;ALK Da 1/10 240603;1.700     ;1.700     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004000089;SIMPAR Da 1/5     ;12.610    ;12.610    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004000105;SIMPA Da1/6 010708;9.010     ;9.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004000121;SIMPA Da1/7 010710;6.760     ;6.760     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004000147;SIMPA Da1/8 020712;5.260     ;5.260     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004000154;SIMPA DA2/9 010714;7.640     ;7.640     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004201042;CIL DA 2007 1/4   ;19.310    ;19.310    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004201117;CIL Da 1/5 301208 ;12.870    ;12.870    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004201216;CIL Da 1/3 110610 ;16.090    ;16.090    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004201281;CIL Da 1/4 030611 ;9.650     ;9.650     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004700266;ATL Da 1/5 290808 ;1.060     ;1.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0004700472;ATL Da 2/17 261112;0.560     ;0.560     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0005030028;STIP Da1/10 0703  ;0.380     ;0.380     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0005700034;PGH Da 2/25 230611;0.830     ;0.830     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006440028;MAG GEN Da 1/2    ;3.930     ;3.930     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006530059;SOTETEL Da1/6     ;1.800     ;1.800     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006530067;SOT Da 1/5  010102;1.800     ;1.800     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006530075;SOT Da 1/5 010703 ;1.500     ;1.500     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006530083;SOT Da 1/10 150704;0.680     ;0.680     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006530091;SOT Da1/22  010906;0.300     ;0.300     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006560023;SOTUVER Da 1/24   ;2.320     ;2.320     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006560049;STV Da 1/25 010700;2.140     ;2.140     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006560064;SOTUVER Da 3/34   ;4.340     ;4.340     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006560098;STV02 3/10 010102 ;11.350    ;11.350    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006560148;STV Da10/31 160712;9.230     ;9.230     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006560155;SOTUV Da1/7 180713;3.580     ;3.580     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006560189;SOTUV DA3/41 10714;1.710     ;1.710     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006560197;STV DA 3/40 200715;1.630     ;1.630     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006560221;STV DA2/23 4122017;1.740     ;1.740     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006560247;SOTUV DA7/32 91020;3.500     ;3.500     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006580021;MGR Da1/3 050710  ;2.930     ;2.930     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006580039;MGR DA 1/10 201217;0.800     ;0.800     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006590020;SIAME Da5/11      ;2.680     ;2.680     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006590061;SIAME Da1/10      ;0.540     ;0.540     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006590087;SIAME Da1/8       ;0.600     ;0.600     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006590103;SIAM Da1/25 280704;0.180     ;0.180     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006590111;SIAM DA1/10 160721;0.400     ;0.400     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006610141;ATTIJARI LS ROMPU ;16.700    ;16.700    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006610448;TJL DA 3/17 210717;4.210     ;4.210     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006650022;ELECTROSTAR Da 1/6;0.050     ;0.050     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006660021;STPIL Da1/10 0703 ;2.960     ;2.960     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006660039;STPILDA0807 1/10  ;2.690     ;2.690     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006660047;STPIL Da1/25301208;1.030     ;1.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006660054;STPIL Da1/20 02712;1.230     ;1.000     ;1.000     ;1.000     ;16                ;2              ;16.000
23/08/2024   ;32        ;TN0006660062;STPIL Da1/33 01713;0.720     ;0.720     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006660070;STPIL DA1/17 20614;1.330     ;1.330     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006660088;STPL DA1/32 180615;0.680     ;0.680     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006660096;STPIL DA1/39 01716;0.550     ;0.550     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006660104;STPILDA1/56 300617;0.370     ;0.370     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006660112;STPILDA1/39 290618;0.520     ;0.520     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006720072;ML DA 1/4 250515  ;1.030     ;1.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006780027;SOMOC Da 1/7 0803 ;0.100     ;0.100     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006780043;SOMOC Da 1/10 0708;0.070     ;0.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006780050;SOMOC Da 1/20 2007;0.030     ;0.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006780068;SOMC Da1/10 261211;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006780076;SOMC Da1/45 211212;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006780084;SOMC Da2/35 231213;0.030     ;0.030     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006780092;SOMC DA3/37 250814;0.040     ;0.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0006780100;SOM DA 1/23 201015;0.020     ;0.020     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007130024;GIF DA 1/10 2008  ;0.070     ;0.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007130032;GIF Da 1/11 160209;0.060     ;0.060     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007130040;GIF Da 1/4 200711 ;0.130     ;0.130     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007130057;GIF Da 1/5 101212 ;0.090     ;0.090     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007130065;GIF Da27/1000 8713;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007130073;GIF DA4/237 270415;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007130081;GIF DA5/429 310715;0.010     ;0.010     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007140031;ASSDa1/9(01/07/05);0.260     ;0.260     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007140049;ASSAD Da1/4 150609;0.460     ;0.460     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007140056;ASS Da 1/10 020610;0.170     ;0.170     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007140064;ASS Da 1/22 200611;0.070     ;0.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007140072;ASS Da 1/23 010812;0.070     ;0.070     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007180037;SITSDa1/9 28/03/07;0.190     ;0.190     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007200132;WIFAK DA1/2 121015;0.740     ;0.740     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007210032;SOKNA Da1/5 020712;0.530     ;0.530     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007210040;SOKNA Da2/5 010714;0.750     ;0.750     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007270036;Da TPR 11/149 2006;0.790     ;0.790     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007270044;TPR Da 1/8 200509 ;1.200     ;1.200     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007270051;TPR Da 1/36 250510;0.260     ;0.260     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007270069;TPR Da 5/37 150611;1.110     ;1.110     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007270077;TPR Da 1/21 250612;0.370     ;0.370     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007270085;TPR Da 1/44 250613;0.170     ;0.170     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007270093;TPR  DA 1/9 260716;0.770     ;0.770     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007300023;ARTES Da1/4 230712;2.900     ;2.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007300031;ARTES Da1/5 040313;1.930     ;1.930     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007310378;HL DA 1/10 180817 ;1.150     ;1.150     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007310519;HL DA37/100 090720;3.100     ;3.100     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007400039;CC Da 1/52 201210 ;0.040     ;0.040     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007440035;TLN DA 1/10 010719;0.710     ;0.710     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007510035;LNDOR DA1/32 80617;0.310     ;0.310     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007540032;NBL Da1/45 161213 ;0.160     ;0.160     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007540040;NBL DA 1/10 280717;0.640     ;0.640     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007550023;CITY DA1/3 230919 ;5.900     ;5.900     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007570021;ECYCL DA1/2 010616;10.700    ;10.700    ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007570039;ECYC DA1/10 010719;1.950     ;1.950     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007610025;SAH DA 1/7 050814 ;3.400     ;3.400     ;0.000     ;0.000     ;0                 ;0              ;0.000
23/08/2024   ;32        ;TN0007610033;SAH DA 1/20 050914;1.130     ;1.130     ;0.000     ;0.000     ;0                 ;0              ;0.000
